Time,IAT,Lux,OCC,SAP,DAT,RAD,OAT
2015-05-13 05:00:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,7.26984786987
2015-05-13 05:15:00,24.7486171722,20.2324787092,0.0,1.10653412342,23.222026825,0.0,7.20462727547
2015-05-13 05:30:00,24.5570888519,20.2324787092,0.0,1.10653412342,23.2448101044,0.0,7.15628385544
2015-05-13 05:45:00,24.5570888519,20.2324787092,0.0,1.10653412342,23.2448101044,0.0,7.13924813271
2015-05-13 06:00:00,24.5570888519,20.2324787092,0.0,1.10653412342,23.2448101044,0.0,7.35652923584
2015-05-13 06:15:00,24.5570888519,20.2324787092,0.0,1.10653412342,23.2448101044,0.0,7.499853611
2015-05-13 06:30:00,24.5570888519,20.2324787092,0.0,1.10653412342,23.2448101044,0.0,7.56183385849
2015-05-13 06:45:00,24.5570888519,20.2324787092,0.0,1.10653412342,23.2448101044,0.0,7.83273601532
2015-05-13 07:00:00,24.5570888519,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,7.86937904358
2015-05-13 07:15:00,24.5570888519,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,7.94065952301
2015-05-13 07:30:00,24.3655586243,20.2324787092,0.0,1.10653412342,23.1837596893,0.0,8.23293495178
2015-05-13 07:45:00,24.3655586243,20.2324787092,0.0,1.10653412342,23.1227092743,0.0,8.16962051392
2015-05-13 08:00:00,24.3655586243,20.2324787092,0.0,1.10653412342,23.1227092743,0.0,8.55799388885
2015-05-13 08:15:00,24.3655586243,20.2324787092,0.0,1.10653412342,23.1227092743,0.0,8.726354599
2015-05-13 08:30:00,24.3655586243,20.2324787092,0.0,1.10653412342,23.0616607666,0.0,8.91643333435
2015-05-13 08:45:00,24.3655586243,20.2324787092,0.0,1.10653412342,23.1227092743,0.0,9.1459646225
2015-05-13 09:00:00,24.3655586243,20.2324787092,0.0,1.10653412342,23.1099319458,0.0,9.49039936066
2015-05-13 09:15:00,24.3655586243,20.2324787092,0.0,1.10653412342,23.0788879395,0.0,9.88155889512
2015-05-13 09:30:00,24.3655586243,20.2324787092,0.0,2.02228498459,23.1227092743,0.0,10.5914182663
2015-05-13 09:45:00,24.3655586243,20.2324787092,0.0,2.36709475517,19.4597072601,0.0,11.3677134513
2015-05-13 10:00:00,24.174030304,20.2324787092,0.0,2.87266349792,17.8571434021,0.0,12.0730199814
2015-05-13 10:15:00,23.9825000763,20.2324787092,0.0,1.10653412342,17.6739940643,0.0,12.5286250114
2015-05-13 10:30:00,24.174030304,24.4366311454,0.0,2.76110291481,19.3376064301,0.0,13.1065158844
2015-05-13 10:45:00,24.174030304,30.7428578758,0.0,2.44300365448,17.9792442322,0.0,13.7430577278
2015-05-13 11:00:00,23.9825000763,24.4366311454,0.0,1.10653412342,17.8371181488,0.0,14.454120636
2015-05-13 11:15:00,24.174030304,25.4876689338,0.0,2.75795578957,19.826007843,0.0,13.7275266647
2015-05-13 11:30:00,24.174030304,21.2835164976,0.0,1.10653412342,17.9181938171,0.0,14.0368089676
2015-05-13 11:45:00,24.174030304,23.3855933571,0.0,2.13424944878,19.2431278229,0.0,14.9830007553
2015-05-13 12:00:00,24.174030304,25.4876689338,0.0,2.69370436668,18.2844944,0.0,14.9267349243
2015-05-13 12:15:00,23.9585609436,31.7938956642,0.0,1.10653412342,17.8571434021,0.0,14.8161988258
2015-05-13 12:30:00,24.1500892639,27.5897445107,0.0,2.5565264225,19.826007843,0.0,14.3393297195
2015-05-13 12:45:00,24.1500892639,25.4876689338,0.0,1.10653412342,18.020072937,0.0,15.7456912994
2015-05-13 13:00:00,24.1500892639,33.895971241,0.0,2.25369119644,18.6403236389,0.0,15.8794593811
2015-05-13 13:15:00,24.1500892639,31.7938956642,0.0,2.57589650154,18.4065933228,0.0,16.1634273529
2015-05-13 13:30:00,24.1500892639,31.7938956642,0.0,2.1137471199,18.1508312225,0.0,16.5377311707
2015-05-13 13:45:00,23.9585609436,31.7938956642,0.0,2.27615523338,18.2844944,0.0,16.1067409515
2015-05-13 14:00:00,24.1500892639,38.1001223946,0.0,2.65352582932,18.5897445679,0.0,16.5189552307
2015-05-13 14:15:00,24.1500892639,44.406349125,0.0,2.83666610718,18.4676437378,0.0,16.7973423004
2015-05-13 14:30:00,24.1500892639,61.2229588699,0.0,2.51542544365,18.7118434906,0.0,17.3956279755
2015-05-13 14:45:00,24.3416194916,80.141639061,0.0,2.82030630112,18.9713058472,0.0,17.0202207565
2015-05-13 15:00:00,24.3416194916,101.162394829,0.0,2.66196537018,18.9713058472,0.0,18.9269866943
2015-05-13 15:15:00,24.5331478119,124.285236435,0.0,1.10653412342,19.0323562622,0.0,20.408618927
2015-05-13 15:30:00,24.7246780396,145.305992203,0.0,1.10653412342,20.4365081787,0.0,20.4782600403
2015-05-13 15:45:00,25.1107788086,170.530899124,0.0,1.10653412342,22.2069587708,0.0,21.1355981826
2015-05-13 16:00:00,25.3077144623,191.551654892,0.0,1.10653412342,23.1371631622,0.0,22.1669120789
2015-05-13 16:15:00,25.504650116,212.57241066,0.0,1.10653412342,23.794260025,0.0,21.6884651184
2015-05-13 16:30:00,25.7015857697,231.49109085,0.0,44.2483406067,24.3087882996,0.0,18.3018321991
2015-05-13 16:45:00,25.7015857697,256.715997772,0.0,23.7708511353,19.9481067657,0.0,17.084739685
2015-05-13 17:00:00,25.4554138184,267.226375656,0.0,44.0885925293,19.5818061829,0.0,17.0938148499
2015-05-13 17:15:00,25.4554138184,256.715997772,0.0,40.6694946289,19.5322875977,0.0,17.1881446838
2015-05-13 17:30:00,25.4554138184,237.797317581,0.0,41.2273483276,19.6428565979,0.0,17.4752082825
2015-05-13 17:45:00,25.4554138184,227.286939697,0.0,42.6551208496,19.7039070129,0.0,17.4922246933
2015-05-13 18:00:00,25.4554138184,210.470335083,0.0,42.6975097656,19.7039070129,0.0,16.9203891754
2015-05-13 18:15:00,25.652349472,193.653730469,0.0,42.7644615173,23.3058605194,0.0,16.8553171157
2015-05-13 18:30:00,26.0462207794,172.632974701,0.0,42.8033790588,24.1727714539,0.0,16.4940223694
2015-05-13 18:45:00,26.2431564331,153.714294509,0.0,42.0850524902,24.5268611908,0.0,16.3125524521
2015-05-13 19:00:00,26.4400920868,126.387312011,0.0,41.5512886047,24.7100124359,0.0,16.0500602722
2015-05-13 19:15:00,26.6370277405,99.060319252,0.0,44.201385498,24.7710609436,0.0,15.8411808014
2015-05-13 19:30:00,26.6370277405,65.4271100235,0.0,42.5197486877,24.8321113586,0.0,15.6849708557
2015-05-13 19:45:00,26.6370277405,33.895971241,0.0,42.8969955444,24.8321113586,0.0,15.3028054237
2015-05-13 20:00:00,26.6370277405,19.1814409209,0.0,41.5912590027,24.8321113586,0.0,14.9746456146
2015-05-13 20:15:00,26.4154758453,19.1814409209,0.0,44.3078536987,24.7710609436,0.0,14.5169491768
2015-05-13 20:30:00,26.4154758453,19.1814409209,0.0,42.0667648315,24.7710609436,0.0,14.1569652557
2015-05-13 20:45:00,26.4154758453,19.1814409209,0.0,42.3637580872,24.7100124359,0.0,13.8872675895
