Date/Time,C38130:Zone Outdoor Air Drybulb Temperature [C](TimeStep),OCCU,C38130:Zone Windows Total Transmitted Solar Radiation Energy [J](TimeStep),C38130:Daylighting Reference Point 1 Illuminance [lux](TimeStep),C38130:Zone Mean Air Temperature [C](TimeStep),C38130:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ZoneCO2,VAV_SYSTEM SUPPLY FAN OUTLET:System Node Temperature [C](TimeStep),VAV_SYSTEM SUPPLY FAN OUTLET:System Node Pressure [Pa](TimeStep),SupplyFlow,SupplyCO2
 06/15  16:45:00,23.073375,1,55080.83464,108.6680308,24.00193983,315.514676,565.5410522,12.82371256,99988.22014,2.46E-02,547.9856787
 06/15  16:50:00,22.98170833,1,53676.21956,106.176051,24.0019448,311.6524758,565.7943919,12.82460493,99988.3194,2.42E-02,548.2052692
 06/15  16:55:00,22.89004167,1,52259.75067,103.640995,24.0019481,307.8003565,566.0513646,12.82555287,99988.41866,2.37E-02,548.428433
 06/15  17:00:00,22.798375,1,50831.51607,101.0633057,24.00194994,303.9596421,566.3116282,12.82654369,99988.51792,2.33E-02,548.6547969
 06/15  17:05:00,22.748375,0,49391.60951,98.65684262,24.00196653,292.2189613,556.6262648,13.0767211,99988.71644,1.95E-02,548.8840598
 06/15  17:10:00,22.698375,0,47940.13047,95.51194711,24.00193507,283.0036784,541.9833257,12.90817271,99988.91496,1.84E-02,540.3523459
 06/15  17:15:00,22.648375,0,46477.18415,91.94188171,24.00188871,276.1790142,527.1202691,12.87209848,99989.11349,1.78E-02,527.4535664
 06/15  17:20:00,22.598375,0,45002.88152,88.44135401,24.00188606,270.0455049,513.9253742,12.91210824,99989.31201,1.69E-02,514.360888
 06/15  17:25:00,22.548375,0,43517.33929,85.00101317,24.00182454,264.268353,502.5911343,12.8459253,99989.51053,1.66E-02,502.7376723
 06/15  17:30:00,22.498375,0,42020.67994,81.61247448,24.00180545,258.7115661,492.7973036,12.88194028,99989.70905,1.60E-02,492.753484
 06/15  17:35:00,22.448375,0,40543.85628,77.15871217,23.99711364,254.0006617,484.2282938,12.86153653,99989.90757,1.56E-02,484.1262226
 06/15  17:40:00,22.398375,0,39045.77231,74.99768438,23.97887821,251.514357,476.675255,12.80018249,99990.10609,1.56E-02,476.5778904
 06/15  17:45:00,22.348375,0,38373.18719,76.30389016,23.95160617,251.1084405,470.0032004,12.8001201,99990.30461,1.56E-02,469.9245141
 06/15  17:50:00,22.298375,0,36834.34873,74.01099033,23.92155928,251.2790657,464.1107313,12.80010898,99990.50313,1.56E-02,464.0471858
 06/15  17:55:00,22.248375,0,35270.43731,71.61046414,23.89178945,251.4197351,458.91027,12.8001002,99990.70165,1.56E-02,458.8565844
 06/15  18:00:00,22.198375,0,33681.57932,69.1004128,23.86269364,251.4326712,454.3224659,12.80009315,99990.90018,1.56E-02,454.275564
 06/15  18:05:00,22.06504167,0,32067.90085,66.5096472,23.82946522,251.7479985,450.275051,12.80009737,99991.0987,1.56E-02,450.2342254
 06/15  18:10:00,21.93170833,0,30429.52283,63.81152271,23.79155133,252.8677807,446.704076,12.80009737,99991.29722,1.56E-02,446.6689089
 06/15  18:15:00,21.798375,0,28835.29533,61.00289508,23.75103063,254.48359,443.5533755,12.80010086,99991.49574,1.56E-02,443.5232823
 06/15  18:20:00,21.66504167,0,27930.98775,61.554718,23.71021863,256.4401251,440.7735552,12.80010536,99991.69426,1.56E-02,440.7478701
 06/15  18:25:00,21.53170833,0,26185.59449,58.37140915,23.66964056,258.1834108,438.3210682,12.8001097,99991.89278,1.56E-02,438.2991616
 06/15  18:30:00,21.398375,0,24410.83655,55.05541947,23.62881947,259.7627266,436.157474,12.80011337,99992.0913,1.56E-02,436.1387969
 06/15  18:35:00,21.26504167,0,22882.32515,51.81767173,23.58755713,261.4028033,434.2488287,12.80011625,99992.28982,1.56E-02,434.2329142
 06/15  18:40:00,21.13170833,0,21368.48668,48.58118109,23.54591327,263.0662821,432.5651614,12.80011888,99992.48834,1.56E-02,432.5516127
 06/15  18:45:00,20.998375,0,19869.49272,45.34493697,23.50389115,264.6861091,431.0800134,12.8001211,99992.68687,1.56E-02,431.0684915
 06/15  18:50:00,20.86504167,0,18385.52798,42.10737552,23.46134605,266.2297841,429.7700302,12.80012307,99992.88539,1.56E-02,429.7602434
 06/15  18:55:00,20.73170833,0,16916.80278,38.86625484,23.4180751,267.6980876,428.6145986,12.8001248,99993.08391,1.56E-02,428.6062958
 06/15  19:00:00,20.598375,0,14863.72202,33.3655001,23.37359138,268.9598537,427.5955265,12.8001263,99993.28243,1.56E-02,427.5884908
 06/15  19:05:00,20.45670833,0,13456.72135,27.52688526,23.32765879,270.4008805,426.696744,12.80012863,99993.58021,1.56E-02,426.690803
 06/15  19:10:00,20.31504167,0,12069.89764,22.28772492,23.28040297,271.8568306,425.9040778,12.80013025,99993.87799,1.56E-02,425.8990769
 06/15  19:15:00,20.173375,0,10704.03628,17.62994041,23.23196769,273.2683567,425.2050275,12.80013204,99994.17577,1.56E-02,425.2008274
 06/15  19:20:00,20.03170833,0,9360.308082,13.53569677,23.18242271,274.6308684,424.5885638,12.80013374,99994.47356,1.56E-02,424.5850428
 06/15  19:25:00,19.89004167,0,7706.381418,9.496165859,23.13159965,275.8620955,424.0449541,12.80013523,99994.77134,1.56E-02,424.0420077
 06/15  19:30:00,19.748375,0,6460.486051,7.062348145,23.07955968,277.1106192,423.5656092,12.80013647,99995.06912,1.56E-02,423.5631488
 06/15  19:35:00,19.60670833,0,5820.880676,5.331499951,23.02668414,278.4461057,423.1429496,12.80013754,99995.3669,1.56E-02,423.1409
 06/15  19:40:00,19.46504167,0,5168.238241,3.823380519,22.97315283,279.7327996,422.770287,12.80013855,99995.66468,1.56E-02,422.7685845
 06/15  19:45:00,19.323375,0,4518.333709,2.549944421,22.91901888,280.9968823,422.4417201,12.80013948,99995.96246,1.56E-02,422.4403107
 06/15  19:50:00,19.18170833,0,0,0,22.86209066,281.2628068,422.1520436,12.80014032,99996.26025,1.56E-02,422.1508803
 06/15  19:55:00,19.04004167,0,0,0,22.80369086,282.5444026,421.896665,12.80014059,99996.55803,1.56E-02,421.895708
 06/15  20:00:00,18.898375,0,0,0,22.745608,284.0607526,421.671532,12.80014107,99996.85581,1.56E-02,421.6707482
 06/15  20:05:00,18.75670833,0,0,0,22.68837229,285.4726315,421.473074,12.80013271,99996.95507,1.56E-02,421.4724313
 06/15  20:10:00,18.61504167,0,0,0,22.63174296,286.8153737,421.2981381,12.80012952,99997.05433,1.56E-02,421.2976122
 06/15  20:15:00,18.473375,0,0,0,22.57545982,288.1736084,421.1439411,12.80012423,99997.15359,1.56E-02,421.1435134
 06/15  20:20:00,18.33170833,0,0,0,22.51948449,289.5827751,421.0080278,12.80011903,99997.25285,1.56E-02,421.0076832
 06/15  20:25:00,18.19004167,0,0,0,22.46390235,291.0384001,420.8882333,12.80011485,99997.35211,1.56E-02,420.887959
 06/15  20:30:00,18.048375,0,0,0,22.40879155,292.5258143,420.7826489,12.80011174,99997.45137,1.56E-02,420.7824335
 06/15  20:35:00,17.90670833,0,0,0,22.35417686,294.0356006,420.6895915,12.80010951,99997.55063,1.56E-02,420.6894255
 06/15  20:40:00,17.76504167,0,0,0,22.30004424,295.5645747,420.6075775,12.80010794,99997.64989,1.56E-02,420.6074524
 06/15  20:45:00,17.623375,0,0,0,22.24636639,297.1120646,420.5352986,12.80010688,99997.74915,1.56E-02,420.5352073
 06/15  20:50:00,17.48170833,0,0,0,22.19311626,298.6774147,420.4716012,12.80010624,99997.84841,1.56E-02,420.4715377
 06/15  20:55:00,17.34004167,0,0,0,22.14026957,300.2595061,420.4154684,12.80010595,99997.94767,1.56E-02,420.4154275
 06/15  21:00:00,17.198375,0,0,0,22.08780344,301.8571155,420.3660035,12.80010594,99998.04694,1.56E-02,420.3659809
 06/15  21:05:00,17.15670833,0,0,0,22.04091549,302.9857025,420.3224228,12.8001057,99998.34472,1.56E-02,420.3224078
 06/15  21:10:00,17.11504167,0,0,0,21.99976272,303.128061,420.284031,12.8001055,99998.6425,1.56E-02,420.2840182
 06/15  21:15:00,17.073375,0,0,0,21.96177338,302.7319498,420.2502112,12.80010458,99998.94028,1.56E-02,420.2501993
 06/15  21:20:00,17.03170833,0,0,0,21.92488765,302.2309516,420.2204186,12.8001031,99999.23806,1.56E-02,420.2204079
 06/15  21:25:00,16.99004167,0,0,0,21.8883998,301.8037734,420.1941734,12.80010153,99999.53584,1.56E-02,420.194164
 06/15  21:30:00,16.948375,0,0,0,21.85237005,301.4521309,420.171053,12.80010023,99999.83363,1.56E-02,420.1710449
 06/15  21:35:00,16.90670833,0,0,0,21.81697483,301.1344234,420.1506852,12.80009932,100000.1314,1.56E-02,420.1506784
 06/15  21:40:00,16.86504167,0,0,0,21.78226431,300.8287053,420.1327423,12.80009874,100000.4292,1.56E-02,420.1327367
 06/15  21:45:00,16.823375,0,0,0,21.74819194,300.5346423,420.1169357,12.8000984,100000.727,1.56E-02,420.116931
 06/15  21:50:00,16.78170833,0,0,0,21.71469478,300.258125,420.1030109,12.80009823,100001.0248,1.56E-02,420.1030072
 06/15  21:55:00,16.74004167,0,0,0,21.68172994,300.0022568,420.0907441,12.80009819,100001.3225,1.56E-02,420.090741
 06/15  22:00:00,16.698375,0,0,0,21.6492723,299.7666476,420.0799377,12.80009828,100001.6203,1.56E-02,420.0799353
 06/15  22:05:00,16.60670833,0,0,0,21.61522322,300.0299241,420.0704171,12.80009893,100001.9181,1.56E-02,420.0704161
 06/15  22:10:00,16.51504167,0,0,0,21.57943924,300.6861939,420.0620291,12.80009974,100002.2159,1.56E-02,420.0620296
 06/15  22:15:00,16.423375,0,0,0,21.54294327,301.6020247,420.0546389,12.80010112,100002.5137,1.56E-02,420.0546407
 06/15  22:20:00,16.33170833,0,0,0,21.50659611,302.5989766,420.0481279,12.80010286,100002.8114,1.56E-02,420.0481307
 06/15  22:25:00,16.24004167,0,0,0,21.47071072,303.5989912,420.0423918,12.80010469,100003.1092,1.56E-02,420.0423953
 06/15  22:30:00,16.148375,0,0,0,21.43525794,304.5915979,420.0373385,12.80010643,100003.407,1.56E-02,420.0373424
 06/15  22:35:00,16.05670833,0,0,0,21.40014162,305.5926822,420.0328868,12.80010801,100003.7048,1.56E-02,420.032891
 06/15  22:40:00,15.96504167,0,0,0,21.36531523,306.6121023,420.0289651,12.80010946,100004.0026,1.56E-02,420.0289695
 06/15  22:45:00,15.873375,0,0,0,21.3307757,307.6495886,420.0255104,12.80011082,100004.3004,1.56E-02,420.025515
 06/15  22:50:00,15.78170833,0,0,0,21.29652891,308.7015923,420.0224673,12.8001121,100004.5981,1.56E-02,420.0224718
 06/15  22:55:00,15.69004167,0,0,0,21.26257265,309.7656633,420.0197867,12.80011332,100004.8959,1.56E-02,420.0197911
 06/15  23:00:00,15.598375,0,0,0,21.22889706,310.8410081,420.0174254,12.80011449,100005.1937,1.56E-02,420.0174298
 06/15  23:05:00,15.64004167,0,0,0,21.20236392,311.2183375,420.0153461,12.80011796,100005.293,1.56E-02,420.0153499
 06/15  23:10:00,15.68170833,0,0,0,21.18327147,310.3205371,420.0135151,12.80011973,100005.3922,1.56E-02,420.0135181
 06/15  23:15:00,15.723375,0,0,0,21.16826517,308.6979903,420.0119029,12.80012091,100005.4915,1.56E-02,420.0119053
 06/15  23:20:00,15.76504167,0,0,0,21.15460595,306.9196365,420.0104833,12.80012099,100005.5907,1.56E-02,420.0104851
 06/15  23:25:00,15.80670833,0,0,0,21.14132943,305.2272645,420.0092332,12.80012045,100005.69,1.56E-02,420.0092346
 06/15  23:30:00,15.848375,0,0,0,21.12850153,303.6290724,420.0081324,12.80011987,100005.7893,1.56E-02,420.0081334
 06/15  23:35:00,15.89004167,0,0,0,21.11636261,302.0729584,420.007163,12.80011951,100005.8885,1.56E-02,420.0071637
 06/15  23:40:00,15.93170833,0,0,0,21.10499568,300.5304209,420.0063093,12.80011936,100005.9878,1.56E-02,420.0063098
 06/15  23:45:00,15.973375,0,0,0,21.0946413,299.1283751,420.0055574,12.80011935,100006.087,1.56E-02,420.0055578
 06/15  23:50:00,16.01504167,0,0,0,21.08494509,297.5609148,420.0048953,12.80011949,100006.1863,1.56E-02,420.0048955
 06/15  23:55:00,16.05670833,0,0,0,21.07572715,296.0520318,420.0043121,12.8001196,100006.2856,1.56E-02,420.0043122
 06/15  24:00:00,16.098375,0,0,0,21.06699201,294.588054,420.0037985,12.80011971,100006.3848,1.56E-02,420.0037985
 06/16  00:05:00,16.148375,0,0,0,21.05879458,292.9211716,420.0033461,12.80012151,100006.3848,1.56E-02,420.003346
 06/16  00:10:00,16.198375,0,0,0,21.05112898,291.2637595,420.0029477,12.80012237,100006.3848,1.56E-02,420.0029475
 06/16  00:15:00,16.248375,0,0,0,21.04393536,289.6104888,420.0025968,12.80012358,100006.3848,1.56E-02,420.0025966
 06/16  00:20:00,16.298375,0,0,0,21.0367866,287.8038188,420.0022877,12.80012478,100006.3848,1.56E-02,420.0022874
 06/16  00:25:00,16.348375,0,0,0,21.03002639,286.2574882,420.0020154,12.80012572,100006.3848,1.56E-02,420.0020152
 06/16  00:30:00,16.398375,0,0,0,21.02382223,284.6861801,420.0017756,12.80012664,100006.3848,1.56E-02,420.0017753
 06/16  00:35:00,16.448375,0,0,0,21.01810782,283.0941659,420.0015643,12.80012751,100006.3848,1.56E-02,420.0015641
 06/16  00:40:00,16.498375,0,0,0,21.01276901,281.5036365,420.0013782,12.80012827,100006.3848,1.56E-02,420.001378
 06/16  00:45:00,16.548375,0,0,0,21.00774152,279.9267015,420.0012143,12.80012892,100006.3848,1.56E-02,420.0012141
 06/16  00:50:00,16.598375,0,0,0,21.00300904,278.3655909,420.0010699,12.8001295,100006.3848,1.56E-02,420.0010697
 06/16  00:55:00,16.648375,0,0,0,20.99857155,276.8182656,420.0009427,12.80013003,100006.3848,1.56E-02,420.0009425
 06/16  01:00:00,16.698375,0,0,0,20.99442627,275.2828062,420.0008306,12.80013052,100006.3848,1.56E-02,420.0008304
 06/16  01:05:00,16.698375,0,0,0,20.98796273,274.0001142,420.0007319,12.80012835,100006.3848,1.56E-02,420.0007317
 06/16  01:10:00,16.698375,0,0,0,20.97901433,273.1982347,420.0006449,12.80012768,100006.3848,1.56E-02,420.0006447
 06/16  01:15:00,16.698375,0,0,0,20.96883461,272.692433,420.0005683,12.80012679,100006.3848,1.56E-02,420.0005681
 06/16  01:20:00,16.698375,0,0,0,20.95846832,272.2645618,420.0005007,12.80012628,100006.3848,1.56E-02,420.0005006
 06/16  01:25:00,16.698375,0,0,0,20.9482878,271.8195948,420.0004412,12.80012611,100006.3848,1.56E-02,420.0004411
 06/16  01:30:00,16.698375,0,0,0,20.93826253,271.3509298,420.0003888,12.8001261,100006.3848,1.56E-02,420.0003887
 06/16  01:35:00,16.698375,0,0,0,20.92828668,270.8771172,420.0003426,12.80012611,100006.3848,1.56E-02,420.0003425
 06/16  01:40:00,16.698375,0,0,0,20.91831282,270.4091699,420.0003018,12.80012611,100006.3848,1.56E-02,420.0003018
 06/16  01:45:00,16.698375,0,0,0,20.90834529,269.9476226,420.000266,12.80012612,100006.3848,1.56E-02,420.0002659
 06/16  01:50:00,16.698375,0,0,0,20.89840092,269.4893668,420.0002344,12.80012613,100006.3848,1.56E-02,420.0002343
 06/16  01:55:00,16.698375,0,0,0,20.88848878,269.0322771,420.0002065,12.80012617,100006.3848,1.56E-02,420.0002065
 06/16  02:00:00,16.698375,0,0,0,20.87860952,268.5759203,420.000182,12.80012622,100006.3848,1.56E-02,420.0001819
 06/16  02:05:00,16.698375,0,0,0,20.86878318,268.1258605,420.0001604,12.80012581,100005.8885,1.56E-02,420.0001603
 06/16  02:10:00,16.698375,0,0,0,20.85901073,267.6736955,420.0001413,12.80012582,100005.3922,1.56E-02,420.0001413
 06/16  02:15:00,16.698375,0,0,0,20.84928025,267.2199741,420.0001245,12.80012582,100004.8959,1.56E-02,420.0001245
 06/16  02:20:00,16.698375,0,0,0,20.83958189,266.7669603,420.0001097,12.80012582,100004.3996,1.56E-02,420.0001097
 06/16  02:25:00,16.698375,0,0,0,20.82991206,266.3155232,420.0000967,12.80012583,100003.9033,1.56E-02,420.0000966
 06/16  02:30:00,16.698375,0,0,0,20.82027089,265.8656997,420.0000852,12.80012586,100003.407,1.56E-02,420.0000852
 06/16  02:35:00,16.698375,0,0,0,20.81065911,265.4172991,420.0000751,12.80012589,100002.9107,1.56E-02,420.000075
 06/16  02:40:00,16.698375,0,0,0,20.80107694,264.9702082,420.0000662,12.80012595,100002.4144,1.56E-02,420.0000661
 06/16  02:45:00,16.698375,0,0,0,20.79173522,264.6187339,420.0000583,12.80012601,100001.9181,1.56E-02,420.0000583
 06/16  02:50:00,16.698375,0,0,0,20.78245089,264.1431218,420.0000514,12.80012614,100001.4218,1.56E-02,420.0000514
 06/16  02:55:00,16.698375,0,0,0,20.77309551,263.6747687,420.0000453,12.80012615,100000.9255,1.56E-02,420.0000453
 06/16  03:00:00,16.698375,0,0,0,20.76368023,263.2274605,420.0000399,12.80012626,100000.4292,1.56E-02,420.0000399
 06/16  03:05:00,16.648375,0,0,0,20.75165706,263.0356951,420.0000352,12.80013365,100000.727,1.56E-02,420.0000351
 06/16  03:10:00,16.598375,0,0,0,20.73693516,263.3302617,420.000031,12.80013655,100001.0248,1.56E-02,420.000031
 06/16  03:15:00,16.548375,0,0,0,20.72077382,263.8983632,420.0000273,12.80014153,100001.3225,1.56E-02,420.0000273
 06/16  03:20:00,16.498375,0,0,0,20.70420707,264.5335009,420.000024,12.80014677,100001.6203,1.56E-02,420.000024
 06/16  03:25:00,16.448375,0,0,0,20.68760786,265.1444217,420.0000212,12.80015142,100001.9181,1.56E-02,420.0000212
 06/16  03:30:00,16.398375,0,0,0,20.67095573,265.7248049,420.0000187,12.80015527,100002.2159,1.56E-02,420.0000187
 06/16  03:35:00,16.348375,0,0,0,20.65415555,266.2924878,420.0000165,12.80015832,100002.5137,1.56E-02,420.0000164
 06/16  03:40:00,16.298375,0,0,0,20.63716746,266.8581594,420.0000145,12.80016074,100002.8114,1.56E-02,420.0000145
 06/16  03:45:00,16.248375,0,0,0,20.62000064,267.422442,420.0000128,12.80016268,100003.1092,1.56E-02,420.0000128
 06/16  03:50:00,16.198375,0,0,0,20.60267562,267.9823974,420.0000113,12.80016423,100003.407,1.56E-02,420.0000113
 06/16  03:55:00,16.148375,0,0,0,20.58520452,268.5359668,420.0000099,12.80016545,100003.7048,1.56E-02,420.0000099
 06/16  04:00:00,16.098375,0,0,0,20.56759041,269.0826557,420.0000087,12.80016638,100004.0026,1.56E-02,420.0000087
 06/16  04:05:00,16.098375,0,0,0,20.55244571,269.3835404,420.0000077,12.80016099,100004.2011,1.56E-02,420.0000077
 06/16  04:10:00,16.098375,0,0,0,20.53990384,269.1951351,420.0000068,12.80015852,100004.3996,1.56E-02,420.0000068
 06/16  04:15:00,16.098375,0,0,0,20.52871128,268.7250659,420.000006,12.8001541,100004.5981,1.56E-02,420.000006
 06/16  04:20:00,16.098375,0,1915.381145,1.867536754,20.51885977,268.6443217,420.0000053,12.80014925,100004.7967,1.56E-02,420.0000053
 06/16  04:25:00,16.098375,0,2101.028571,2.501611349,20.50967782,268.2375482,420.0000046,12.80014516,100004.9952,1.56E-02,420.0000046
 06/16  04:30:00,16.098375,0,2286.785877,3.199067053,20.50052664,267.7473572,420.0000041,12.80014169,100005.1937,1.56E-02,420.0000041
 06/16  04:35:00,16.098375,0,2545.850467,4.101405365,20.49129097,267.3212785,420.0000036,12.80013867,100005.3922,1.56E-02,420.0000036
 06/16  04:40:00,16.098375,0,2805.364706,5.112275357,20.48212171,266.9418738,420.0000032,12.80013612,100005.5907,1.56E-02,420.0000032
 06/16  04:45:00,16.098375,0,3065.363596,6.233865439,20.47315434,266.5795887,420.0000028,12.80013401,100005.7893,1.56E-02,420.0000028
 06/16  04:50:00,16.098375,0,3325.831868,7.46752708,20.46442853,266.2211924,420.0000025,12.80013228,100005.9878,1.56E-02,420.0000025
 06/16  04:55:00,16.098375,0,3586.745116,8.81419633,20.45592614,265.8659371,420.0000022,12.80013083,100006.1863,1.56E-02,420.0000022
 06/16  05:00:00,16.098375,0,3848.08113,10.27459871,20.44761934,265.5163756,420.0000019,12.80012962,100006.3848,1.56E-02,420.0000019
 06/16  05:05:00,16.098375,0,4109.822257,10.9682789,20.43948089,265.1706763,420.0000017,12.80012869,100006.6826,1.56E-02,420.0000017
 06/16  05:10:00,16.098375,0,4371.955186,11.66508709,20.43149369,264.8302417,420.0000015,12.80012785,100006.9804,1.56E-02,420.0000015
 06/16  05:15:00,16.098375,0,4634.470154,12.3648053,20.42365145,264.4965451,420.0000013,12.80012716,100007.2782,1.56E-02,420.0000013
 06/16  05:20:00,16.098375,0,4897.360132,13.0672624,20.41595211,264.1691541,420.0000012,12.80012659,100007.5759,1.56E-02,420.0000012
 06/16  05:25:00,16.098375,0,5160.620158,13.77232498,20.40839314,263.8474563,420.000001,12.80012613,100007.8737,1.56E-02,420.000001
 06/16  05:30:00,16.098375,0,5424.246816,14.47988996,20.40097049,263.5310792,420.0000009,12.80012575,100008.1715,1.56E-02,420.0000009
 06/16  05:35:00,16.098375,0,7544.592918,20.93201441,20.39470882,263.6805803,420.0000008,12.80012544,100008.4693,1.56E-02,420.0000008
 06/16  05:40:00,16.098375,0,9676.343527,27.80566056,20.39019371,263.885171,420.0000007,12.80012553,100008.7671,1.56E-02,420.0000007
 06/16  05:45:00,16.098375,0,11817.93972,35.05450482,20.38729492,264.038806,420.0000006,12.80012586,100009.0649,1.56E-02,420.0000006
 06/16  05:50:00,16.098375,0,13968.16834,42.64321628,20.38566555,264.1889171,420.0000005,12.8001262,100009.3626,1.56E-02,420.0000005
 06/16  05:55:00,16.098375,0,16389.30213,50.54497741,20.38522242,264.4403548,420.0000005,12.80012647,100009.6604,1.56E-02,420.0000005
 06/16  06:00:00,16.098375,0,19352.83584,58.73936282,20.38626548,264.8776879,420.0000004,12.80012675,100009.9582,1.56E-02,420.0000004
 06/16  06:05:00,16.148375,0,22329.59705,66.979721,20.39162721,265.165979,420.0000004,12.80012999,100010.5538,1.56E-02,420.0000004
 06/16  06:10:00,16.198375,0,25303.6721,75.41002657,20.40136954,264.984499,420.0000003,12.80013158,100011.1493,1.56E-02,420.0000003
 06/16  06:15:00,16.248375,0,28264.09515,84.01877804,20.41402679,264.5431876,420.0000003,12.80013334,100011.7449,1.56E-02,420.0000003
 06/16  06:20:00,16.298375,0,31203.36565,92.79708201,20.42836619,264.0652126,420.0000003,12.80013464,100012.3405,1.56E-02,420.0000003
 06/16  06:25:00,16.348375,0,34116.42418,101.7380414,20.44387389,263.6438797,420.0000002,12.80013551,100012.936,1.56E-02,420.0000002
 06/16  06:30:00,16.398375,0,36999.93682,110.8363066,20.46043827,263.268756,420.0000002,12.80013616,100013.5316,1.56E-02,420.0000002
 06/16  06:35:00,16.448375,0,46899.24062,131.3369114,20.48211448,264.7496598,420.0000002,12.80013671,100014.1271,1.56E-02,420.0000002
